"id","city_name","county_id","state_id"
21917,"Pukalani",551,12
21918,"Pukwana",2489,43
21919,"Pulaski",3143,51
21920,"Pulaski",614,16
21921,"Pulaski",2007,33
21922,"Pulaski",1586,25
21923,"Pulaski",793,14
21924,"Pulaski",2934,48
21925,"Pulaski",2302,39
21926,"Pulaski",2529,44
21927,"Pulaski",537,11
21928,"Pullman",3174,50
21929,"Pullman",1249,23
21930,"Pullman",3046,49
21931,"Pulteney",1994,33
21932,"Pultneyville",2008,33
21933,"Pungoteague",2896,48
21934,"Punta Gorda",367,10
21935,"Punta Santiago",2362,40
21936,"Punxsutawney",2283,39
21937,"Puposky",1366,24
21938,"Purcell",1411,26
21939,"Purcell",2175,37
21940,"Purcellville",2900,48
21941,"Purchase",2011,33
21942,"Purdin",1478,26
21943,"Purdon",2677,45
21944,"Purdum",1862,28
21945,"Purdy",1484,26
21946,"Purdys",2011,33
21947,"Purgitsville",3175,50
21948,"Purlear",1707,34
21949,"Purling",1991,33
21950,"Purmela",2775,45
21951,"Pursglove",3194,50
21952,"Purvis",1597,25
21953,"Puryear",2558,44
21954,"Put In Bay",2128,36
21955,"Putnam",2670,45
21956,"Putnam",794,14
21957,"Putnam",308,7
21958,"Putnam",2189,37
21959,"Putnam Hall",346,10
21960,"Putnam Station",2021,33
21961,"Putnam Valley",2041,33
21962,"Putnamville",821,15
21963,"Putney",3035,47
21964,"Putney",1002,18
21965,"Putney",397,11
21966,"Puunene",551,12
21967,"Puxico",1409,26
21968,"Puyallup",3052,49
21969,"Pyatt",140,4
21970,"Pylesville",1198,21
21971,"Pyote",2678,45
21972,"Pyrites",2040,33
21973,"Quail",2796,45
21974,"Quakake",2282,39
21975,"Quaker City",2112,36
21976,"Quaker Hill",312,7
21977,"Quaker Street",2006,33
21978,"Quakertown",1924,31
21979,"Quakertown",2299,39
21980,"Quanah",2759,45
21981,"Quantico",1202,21
21982,"Quantico",2953,48
21983,"Quantico",2954,48
21984,"Quapaw",2146,37
21985,"Quarryville",2261,39
21986,"Quartzsite",180,3
21987,"Quasqueton",593,16
21988,"Quay",1956,32
21989,"Quebeck",2582,44
21990,"Quebradillas",2384,40
21991,"Quechee",3031,47
21992,"Quecreek",2259,39
21993,"Queen",2278,39
21994,"Queen Anne",1208,21
21995,"Queen City",1499,26
21996,"Queen City",2661,45
21997,"Queen Creek",170,3
21998,"Queen Creek",174,3
21999,"Queens Village",2022,33
22000,"Queensbury",1995,33
22001,"Queenstown",1208,21
22002,"Quemado",2801,45
22003,"Quemado",1951,32
22004,"Quenemo",943,17
22005,"Quentin",2284,39
22006,"Questa",1945,32
22007,"Quicksburg",2927,48
22008,"Quilcene",3068,49
22009,"Quimby",592,16
22010,"Quinault",3041,49
22011,"Quinby",2896,48
22012,"Quincy",1504,26
22013,"Quincy",775,14
22014,"Quincy",359,10
22015,"Quincy",2280,39
22016,"Quincy",220,5
22017,"Quincy",1295,23
22018,"Quincy",1193,22
22019,"Quincy",865,15
22020,"Quincy",2090,36
22021,"Quincy",1088,18
22022,"Quincy",3063,49
22023,"Quinebaug",308,7
22024,"Quinhagak",2,2
22025,"Quinlan",2740,45
22026,"Quinn",2477,43
22027,"Quinnesec",1303,23
22028,"Quinque",2983,48
22029,"Quinter",978,17
22030,"Quinton",1922,31
22031,"Quinton",2924,48
22032,"Quinton",2150,37
22033,"Quinton",69,1
22034,"Quinwood",3171,50
22035,"Quitaque",2859,45
22036,"Quitman",153,4
22037,"Quitman",424,11
22038,"Quitman",1163,19
22039,"Quitman",2625,45
22040,"Quitman",1582,25
22041,"Qulin",1479,26
22042,"Quogue",2010,33
22043,"Rabun Gap",468,11
22044,"Raccoon",1015,18
22045,"Raceland",1170,19
22046,"Rachel",3181,50
22047,"Racine",3131,51
22048,"Racine",3172,50
22049,"Racine",3152,51
22050,"Racine",1505,26
22051,"Racine",1322,24
22052,"Racine",2126,36
22053,"Rackerby",219,5
22054,"Radcliff",1069,18
22055,"Radcliffe",552,16
22056,"Radersburg",1658,27
22057,"Radford",3016,48
22058,"Radiant",2914,48
22059,"Radisson",3139,51
22060,"Radium Springs",1949,32
22061,"Radnor",2078,36
22062,"Radom",699,14
22063,"Raeford",1761,34
22064,"Ragan",1823,28
22065,"Ragland",49,1
22066,"Ragland",3176,50
22067,"Ragley",1172,19
22068,"Ragsdale",833,15
22069,"Rahway",1932,31
22070,"Raiford",380,10
22071,"Rail Road Flat",200,5
22072,"Railroad",2264,39
22073,"Rainbow",2823,45
22074,"Rainbow Lake",2038,33
22075,"Rainelle",3171,50
22076,"Rainier",2246,38
22077,"Rainier",3070,49
22078,"Rains",2434,42
22079,"Rainsville",78,1
22080,"Rainsville",1961,32
22081,"Raisin City",216,5
22082,"Rake",619,16
22083,"Raleigh",1600,25
22084,"Raleigh",1674,34
22085,"Raleigh",1797,35
22086,"Raleigh",3169,50
22087,"Raleigh",776,14
22088,"Ralls",2781,45
22089,"Ralph",29,1
22090,"Ralph",1303,23
22091,"Ralph",2481,43
22092,"Ralston",3223,52
22093,"Ralston",2285,39
22094,"Ralston",2197,37
22095,"Ralston",579,16
22096,"Ramah",277,6
22097,"Ramah",1959,32
22098,"Ramer",72,1
22099,"Ramer",2518,44
22100,"Ramey",2276,39
22101,"Ramona",945,17
22102,"Ramona",198,5
22103,"Ramona",2491,43
22104,"Ramona",2166,37
22105,"Rampart",6,2
22106,"Ramsay",1288,23
22107,"Ramsay",1636,27
22108,"Ramseur",1677,34
22109,"Ramsey",1921,31
22110,"Ramsey",757,14
22111,"Ramsey",843,15
22112,"Ranburne",84,1
22113,"Ranchester",3215,52
22114,"Ranchita",198,5
22115,"Rancho Cordova",206,5
22116,"Rancho Cucamonga",187,5
22117,"Rancho Mirage",189,5
22118,"Rancho Palos Verdes",186,5
22119,"Rancho Santa Fe",198,5
22120,"Rancho Santa Margarita",195,5
22121,"Ranchos De Taos",1945,32
22122,"Rancocas",1933,31
22123,"Rand",286,6
22124,"Randalia",583,16
22125,"Randall",611,16
22126,"Randall",946,17
22127,"Randall",1375,24
22128,"Randallstown",1206,21
22129,"Randle",3044,49
22130,"Randleman",1677,34
22131,"Randlett",2878,46
22132,"Randlett",2207,37
22133,"Randolph",1224,20
22134,"Randolph",1917,30
22135,"Randolph",2080,36
22136,"Randolph",647,16
22137,"Randolph",2967,48
22138,"Randolph",1382,24
22139,"Randolph",1193,22
22140,"Randolph",65,1
22141,"Randolph",1935,31
22142,"Randolph",2669,45
22143,"Randolph",3103,51
22144,"Randolph",3105,51
22145,"Randolph",989,17
22146,"Randolph",1526,25
22147,"Randolph",2004,33
22148,"Randolph",2893,46
22149,"Randolph",1849,28
22150,"Randolph",3038,47
22151,"Randolph Center",3038,47
22152,"Random Lake",3083,51
22153,"Randsburg",213,5
22154,"Range",67,1
22155,"Rangeley",1236,20
22156,"Rangely",304,6
22157,"Ranger",3158,50
22158,"Ranger",2746,45
22159,"Ranger",458,11
22160,"Ranier",1368,24
22161,"Rankin",2850,45
22162,"Rankin",710,14
22163,"Ransom",912,17
22164,"Ransom",1015,18
22165,"Ransom",2286,39
22166,"Ransom",780,14
22167,"Ransom Canyon",2836,45
22168,"Ransomville",2017,33
22169,"Ranson",3178,50
22170,"Rantoul",988,17
22171,"Rantoul",758,14
22172,"Rapelje",1605,27
22173,"Raphine",2955,48
22174,"Rapid City",1314,23
22175,"Rapid City",2477,43
22176,"Rapid River",1277,23
22177,"Rapidan",2907,48
22178,"Rapids City",720,14
22179,"Rappahannock Academy",2949,48
22180,"Raquette Lake",2037,33
22181,"Rarden",2139,36
22182,"Raritan",756,14
22183,"Raritan",1929,31
22184,"Ratcliff",133,4
22185,"Ratcliff",2780,45
22186,"Rathdrum",659,13
22187,"Ratliff City",2158,37
22188,"Raton",1947,32
22189,"Rattan",2149,37
22190,"Ravalli",1613,27
22191,"Raven",1066,18
22192,"Raven",2940,48
22193,"Ravena",1998,33
22194,"Ravencliff",3159,50
22195,"Ravendale",224,5
22196,"Ravenden",97,4
22197,"Ravenden Springs",129,4
22198,"Ravenel",2406,42
22199,"Ravenna",1271,23
22200,"Ravenna",2669,45
22201,"Ravenna",1827,28
22202,"Ravenna",1101,18
22203,"Ravenna",2080,36
22204,"Ravensdale",3057,49
22205,"Ravenswood",3155,50
22206,"Ravenwood",1446,26
22207,"Ravia",2183,37
22208,"Ravine",2282,39
22209,"Rawl",3176,50
22210,"Rawlings",1210,21
22211,"Rawlings",2899,48
22212,"Rawlins",3216,52
22213,"Rawson",2075,36
22214,"Ray",1766,35
22215,"Ray",1260,23
22216,"Ray",2135,36
22217,"Ray Brook",2036,33
22218,"Ray City",396,11
22219,"Rayland",2057,36
22220,"Rayle",542,11
22221,"Raymond",769,14
22222,"Raymond",1550,25
22223,"Raymond",3059,49
22224,"Raymond",2107,36
22225,"Raymond",1231,20
22226,"Raymond",625,16
22227,"Raymond",1914,30
22228,"Raymond",899,17
22229,"Raymond",1612,27
22230,"Raymond",2478,43
22231,"Raymond",190,5
22232,"Raymond",1347,24
22233,"Raymond",1853,28
22234,"Raymondville",2844,45
22235,"Raymondville",1482,26
22236,"Raymondville",2040,33
22237,"Raymore",1431,26
22238,"Rayne",1156,19
22239,"Raynesford",1652,27
22240,"Raynham",1185,22
22241,"Raynham Center",1185,22
22242,"Raysal",3165,50
22243,"Rayville",1134,19
22244,"Rayville",1487,26
22245,"Raywick",1048,18
22246,"Raywood",2765,45
22247,"Rea",1421,26
22248,"Reader",3193,50
22249,"Readfield",3119,51
22250,"Readfield",1224,20
22251,"Reading",2294,39
22252,"Reading",3031,47
22253,"Reading",1184,22
22254,"Reading",1324,24
22255,"Reading",895,17
22256,"Reading",1250,23
22257,"Reading Center",2005,33
22258,"Readington",1924,31
22259,"Readlyn",638,16
22260,"Reads Landing",1401,24
22261,"Readsboro",3030,47
22262,"Readstown",3136,51
22263,"Readville",1188,22
22264,"Readyville",2538,44
22265,"Reagan",2760,45
22266,"Reagan",2578,44
22267,"Realitos",2694,45
22268,"Reamstown",2261,39
22269,"Reardan",3048,49
22270,"Reasnor",600,16
22271,"Rebecca",413,11
22272,"Rebersburg",2254,39
22273,"Rebuck",2314,39
22274,"Recluse",3228,52
22275,"Rector",155,4
22276,"Rector",2258,39
22277,"Rectortown",2930,48
22278,"Red Ash",2909,48
22279,"Red Bank",1919,31
22280,"Red Banks",1558,25
22281,"Red Bay",92,1
22282,"Red Bluff",237,5
22283,"Red Boiling Springs",2604,44
22284,"Red Bud",741,14
22285,"Red Cliff",263,6
22286,"Red Cloud",1857,28
22287,"Red Creek",2008,33
22288,"Red Creek",3196,50
22289,"Red Devil",2,2
22290,"Red Feather Lakes",268,6
22291,"Red Hill",2256,39
22292,"Red Hook",2012,33
22293,"Red House",3179,50
22294,"Red House",2967,48
22295,"Red Jacket",3176,50
22296,"Red Lake Falls",1378,24
22297,"Red Level",43,1
22298,"Red Lion",2264,39
22299,"Red Lodge",1620,27
22300,"Red Mountain",187,5
22301,"Red Oak",401,11
22302,"Red Oak",1687,34
22303,"Red Oak",2666,45
22304,"Red Oak",2967,48
22305,"Red Oak",644,16
22306,"Red Oak",2213,37
22307,"Red River",1945,32
22308,"Red Rock",2171,37
22309,"Red Rock",174,3
22310,"Red Rock",2680,45
22311,"Red Springs",1693,34
22312,"Red Valley",172,3
22313,"Red Wing",1386,24
22314,"Redan",415,11
22315,"Redbird",2182,37
22316,"Redby",1366,24
22317,"Redcrest",194,5
22318,"Reddell",1143,19
22319,"Reddick",729,14
22320,"Reddick",328,10
22321,"Redding",606,16
22322,"Redding",314,7
22323,"Redding",204,5
22324,"Redding Center",314,7
22325,"Redding Ridge",314,7
22326,"Redfield",104,4
22327,"Redfield",2463,43
22328,"Redfield",937,17
22329,"Redfield",2007,33
22330,"Redfield",555,16
22331,"Redford",1251,23
22332,"Redford",1460,26
22333,"Redford",2849,45
22334,"Redford",2009,33
22335,"Redfox",1066,18
22336,"Redgranite",3138,51
22337,"Redig",2481,43
22338,"Redkey",852,15
22339,"Redlake",1366,24
22340,"Redlands",187,5
22341,"Redmon",764,14
22342,"Redmond",3057,49
22343,"Redmond",2870,46
22344,"Redmond",2240,38
22345,"Redondo",3057,49
22346,"Redondo Beach",186,5
22347,"Redrock",1952,32
22348,"Redstar",3160,50
22349,"Redstone",1612,27
22350,"Redvale",267,6
22351,"Redwater",2787,45
22352,"Redway",194,5
22353,"Redwood",2948,48
22354,"Redwood",1603,25
22355,"Redwood",1992,33
22356,"Redwood City",214,5
22357,"Redwood Estates",201,5
22358,"Redwood Falls",1365,24
22359,"Redwood Valley",193,5
22360,"Ree Heights",2513,43
22361,"Reed",1024,18
22362,"Reed City",1312,23
22363,"Reed Point",1605,27
22364,"Reeder",1811,35
22365,"Reeders",2281,39
22366,"Reedley",216,5
22367,"Reeds",1411,26
22368,"Reeds Spring",1465,26
22369,"Reedsburg",3111,51
22370,"Reedsport",2233,38
22371,"Reedsville",2273,39
22372,"Reedsville",3156,50
22373,"Reedsville",2126,36
22374,"Reedsville",3137,51
22375,"Reedville",2960,48
22376,"Reedy",3164,50
22377,"Reelsville",821,15
22378,"Reese",1243,23
22379,"Reeseville",3105,51
22380,"Reesville",2101,36
22381,"Reeves",1174,19
22382,"Reevesville",2446,42
22383,"Reform",38,1
22384,"Refton",2261,39
22385,"Refugio",2665,45
22386,"Regan",1777,35
22387,"Regent",1812,35
22388,"Regina",1015,18
22389,"Regina",1943,32
22390,"Register",448,11
22391,"Rego Park",2022,33
22392,"Rehobeth",1219,21
22393,"Rehoboth",1959,32
22394,"Rehoboth",1185,22
22395,"Rehoboth Beach",318,8
22396,"Rehrersburg",2294,39
22397,"Reidsville",1742,34
22398,"Reidsville",471,11
22399,"Reidville",2412,42
22400,"Reinbeck",601,16
22401,"Reinholds",2261,39
22402,"Reisterstown",1206,21
22403,"Reklaw",2634,45
22404,"Reliance",3217,52
22405,"Reliance",2546,44
22406,"Reliance",2511,43
22407,"Rembert",2443,42
22408,"Rembrandt",560,16
22409,"Remer",1326,24
22410,"Remington",869,15
22411,"Remington",2930,48
22412,"Remlap",39,1
22413,"Remsen",559,16
22414,"Remsen",2001,33
22415,"Remsenburg",2010,33
22416,"Remus",1279,23
22417,"Rena Lara",1568,25
22418,"Renault",787,14
22419,"Renfrew",2306,39
22420,"Renfro Valley",1050,18
22421,"Renick",1485,26
22422,"Renick",3171,50
22423,"Renner",2467,43
22424,"Reno",2313,39
22425,"Reno",2085,36
22426,"Reno",1982,29
22427,"Renovo",2293,39
22428,"Rensselaer",869,15
22429,"Rensselaer",2025,33
22430,"Rensselaer Falls",2040,33
22431,"Rensselaerville",1998,33
22432,"Rentiesville",2195,37
22433,"Renton",3057,49
22434,"Rentz",456,11
22435,"Renville",1371,24
22436,"Renwick",615,16
22437,"Represa",206,5
22438,"Repton",67,1
22439,"Republic",896,17
22440,"Republic",2064,36
22441,"Republic",1261,23
22442,"Republic",1438,26
22443,"Republic",2260,39
22444,"Republic",3065,49
22445,"Republican City",1823,28
22446,"Resaca",458,11
22447,"Rescue",232,5
22448,"Rescue",2929,48
22449,"Research Triangle Park",1686,34
22450,"Reseda",186,5
22451,"Reserve",1173,19
22452,"Reserve",1951,32
22453,"Reserve",1612,27
22454,"Reston",2902,48
22455,"Retsil",3058,49
22456,"Retsof",2026,33
22457,"Reubens",683,13
22458,"Reva",2481,43
22459,"Reva",2914,48
22460,"Revelo",1110,18
22461,"Revere",1365,24
22462,"Revere",2299,39
22463,"Revere",1188,22
22464,"Revere",1414,26
22465,"Revillo",2471,43
22466,"Revloc",2289,39
22467,"Rew",2308,39
22468,"Rewey",3099,51
22469,"Rex",478,11
22470,"Rex",1693,34
22471,"Rexburg",696,13
22472,"Rexford",1648,27
22473,"Rexford",936,17
22474,"Rexford",2027,33
22475,"Rexmont",2284,39
22476,"Rexville",1994,33
22477,"Reydell",104,4
22478,"Reydon",2196,37
22479,"Reyno",129,4
22480,"Reynolds",1460,26
22481,"Reynolds",453,11
22482,"Reynolds",1820,28
22483,"Reynolds",1775,35
22484,"Reynolds",849,15
22485,"Reynolds",720,14
22486,"Reynolds Station",1029,18
22487,"Reynoldsburg",2069,36
22488,"Reynoldsville",3166,50
22489,"Reynoldsville",2283,39
22490,"Rhame",1791,35
22491,"Rheems",2261,39
22492,"Rhine",464,11
22493,"Rhinebeck",2012,33
22494,"Rhinecliff",2012,33
22495,"Rhinehart",1123,19
22496,"Rhineland",1451,26
22497,"Rhinelander",3150,51
22498,"Rhoadesville",2923,48
22499,"Rhodelia",1025,18
22500,"Rhodell",3169,50
22501,"Rhodes",562,16
22502,"Rhodes",1283,23
22503,"Rhodesdale",1217,21
22504,"Rhodhiss",1725,34
22505,"Rhododendron",2239,38
22506,"Rhome",2637,45
22507,"Rialto",187,5
22508,"Rib Lake",3148,51
22509,"Ribera",1968,32
22510,"Rice",2677,45
22511,"Rice",2989,48
22512,"Rice",3043,49
22513,"Rice",1402,24
22514,"Rice Lake",3090,51
22515,"Riceboro",398,11
22516,"Rices Landing",2269,39
22517,"Ricetown",1046,18
22518,"Riceville",2535,44
22519,"Riceville",629,16
22520,"Riceville",2262,39
22521,"Rich Creek",2984,48
22522,"Rich Hill",1408,26
22523,"Rich Square",1731,34
22524,"Richards",2642,45
22525,"Richards",1477,26
22526,"Richardson",2617,45
22527,"Richardsville",2907,48
22528,"Richardton",1781,35
22529,"Richboro",2299,39
22530,"Richburg",2003,33
22531,"Richburg",2424,42
22532,"Richey",1628,27
22533,"Richeyville",2272,39
22534,"Richfield",2870,46
22535,"Richfield",3087,51
22536,"Richfield",970,17
22537,"Richfield",2315,39
22538,"Richfield",686,13
22539,"Richfield",1665,34
22540,"Richfield",2058,36
22541,"Richfield Springs",2046,33
22542,"Richford",3033,47
22543,"Richford",2016,33
22544,"Richgrove",197,5
22545,"Richland",3062,49
22546,"Richland",637,16
22547,"Richland",1268,23
22548,"Richland",861,15
22549,"Richland",2448,42
22550,"Richland",532,11
22551,"Richland",1651,27
22552,"Richland",1503,26
22553,"Richland",2007,33
22554,"Richland",2284,39
22555,"Richland",1552,25
22556,"Richland",2234,38
22557,"Richland",2677,45
22558,"Richland",1918,31
22559,"Richland Center",3135,51
22560,"Richland Springs",2695,45
22561,"Richlands",2909,48
22562,"Richlands",1718,34
22563,"Richlandtown",2299,39
22564,"Richmond",2057,36
22565,"Richmond",3017,48
22566,"Richmond",705,14
22567,"Richmond",1487,26
22568,"Richmond",3040,47
22569,"Richmond",841,15
22570,"Richmond",192,5
22571,"Richmond",2684,45
22572,"Richmond",2997,48
22573,"Richmond",988,17
22574,"Richmond",2971,48
22575,"Richmond",2880,46
22576,"Richmond",1260,23
22577,"Richmond",1329,24
22578,"Richmond",1035,18
22579,"Richmond",1233,20
22580,"Richmond",1186,22
22581,"Richmond Dale",2056,36
22582,"Richmond Hill",496,11
22583,"Richmond Hill",2022,33
22584,"Richmondville",2047,33
22585,"Richton",1540,25
22586,"Richton Park",714,14
22587,"Richvale",217,5
22588,"Richview",699,14
22589,"Richville",1243,23
22590,"Richville",2040,33
22591,"Richville",1356,24
22592,"Richwood",3187,50
22593,"Richwood",1348,24
22594,"Richwood",2107,36
22595,"Richwood",1936,31
22596,"Richwoods",1449,26
22597,"Ricketts",582,16
22598,"Rickman",2524,44
22599,"Rickreall",2248,38
22600,"Rico",276,6
22601,"Riddle",2233,38
22602,"Riddlesburg",2278,39
22603,"Riddleton",2557,44
22604,"Riderwood",1206,21
22605,"Ridge",2010,33
22606,"Ridge",1197,21
22607,"Ridge Farm",710,14
22608,"Ridge Spring",2450,42
22609,"Ridgecrest",213,5
22610,"Ridgecrest",1667,34
22611,"Ridgedale",1470,26
22612,"Ridgefield",3049,49
22613,"Ridgefield",314,7
22614,"Ridgefield",1921,31
22615,"Ridgefield Park",1921,31
22616,"Ridgeland",2441,42
22617,"Ridgeland",1559,25
22618,"Ridgeland",3124,51
22619,"Ridgeley",3200,50
22620,"Ridgely",1213,21
22621,"Ridgely",2610,44
22622,"Ridgetop",2517,44
22623,"Ridgeview",2500,43
22624,"Ridgeview",3172,50
22625,"Ridgeville",874,15
22626,"Ridgeville",2446,42
22627,"Ridgeville Corners",2131,36
22628,"Ridgeway",1454,26
22629,"Ridgeway",3099,51
22630,"Ridgeway",622,16
22631,"Ridgeway",2053,36
22632,"Ridgeway",1759,34
22633,"Ridgeway",2920,48
22634,"Ridgeway",2425,42
22635,"Ridgeway",3199,50
22636,"Ridgewood",1921,31
22637,"Ridgewood",2022,33
22638,"Ridgway",792,14
22639,"Ridgway",2300,39
22640,"Ridgway",305,6
22641,"Ridley Park",2290,39
22642,"Ridott",781,14
22643,"Riegelsville",2299,39
22644,"Riegelwood",1706,34
22645,"Rienzi",1572,25
22646,"Riesel",2667,45
22647,"Rifle",265,6
22648,"Rifton",1990,33
22649,"Riga",1240,23
22650,"Rigby",692,13
22651,"Riggins",681,13
22652,"Riley",876,15
22653,"Riley",989,17
22654,"Riley",2243,38
22655,"Rileyville",3004,48
22656,"Rillito",171,3
22657,"Rillton",2258,39
22658,"Rimersburg",2310,39
22659,"Rimforest",187,5
22660,"Rimrock",175,3
22661,"Rinard",742,14
22662,"Rincon",2385,40
22663,"Rincon",1949,32
22664,"Rincon",470,11
22665,"Rindge",1909,30
22666,"Riner",2942,48
22667,"Rineyville",1069,18
22668,"Ringgold",2715,45
22669,"Ringgold",2283,39
22670,"Ringgold",1133,19
22671,"Ringgold",2944,48
22672,"Ringgold",502,11
22673,"Ringle",3095,51
22674,"Ringling",2145,37
22675,"Ringling",1656,27
22676,"Ringoes",1924,31
22677,"Ringold",2167,37
22678,"Ringsted",584,16
22679,"Ringtown",2282,39
22680,"Ringwood",1934,31
22681,"Ringwood",2155,37
22682,"Ringwood",705,14
22683,"Rio",3175,50
22684,"Rio",3103,51
22685,"Rio",697,14
22686,"Rio Blanco",2378,40
22687,"Rio Dell",194,5
22688,"Rio Frio",2743,45
22689,"Rio Grande",1926,31
22690,"Rio Grande",2381,40
22691,"Rio Grande",2099,36
22692,"Rio Grande City",2789,45
22693,"Rio Hondo",2729,45
22694,"Rio Linda",206,5
22695,"Rio Medina",2751,45
22696,"Rio Nido",205,5
22697,"Rio Oso",241,5
22698,"Rio Rancho",1943,32
22699,"Rio Rico",173,3
22700,"Rio Verde",170,3
22701,"Rio Vista",222,5
22702,"Rio Vista",2635,45
22703,"Rion",2425,42
22704,"Riparius",1995,33
22705,"Ripley",2593,44
22706,"Ripley",3155,50
22707,"Ripley",2052,36
22708,"Ripley",1547,25
22709,"Ripley",2202,37
22710,"Ripley",2023,33
22711,"Ripon",185,5
22712,"Ripon",3125,51
22713,"Rippey",630,16
22714,"Ripplemead",2984,48
22715,"Rippon",3178,50
22716,"Ripton",3039,47
22717,"Ririe",692,13
22718,"Risco",1491,26
22719,"Rising City",1815,28
22720,"Rising Fawn",543,11
22721,"Rising Star",2746,45
22722,"Rising Sun",891,15
22723,"Rising Sun",1218,21
22724,"Risingsun",2102,36
22725,"Rison",168,4
22726,"Rittman",2074,36
22727,"Ritzville",3061,49
22728,"Riva",1203,21
22729,"River",1047,18
22730,"River Edge",1921,31
22731,"River Falls",3113,51
22732,"River Falls",43,1
22733,"River Forest",714,14
22734,"River Grove",714,14
22735,"River Pines",202,5
22736,"River Ranch",325,10
22737,"River Rouge",1251,23
22738,"Riverbank",235,5
22739,"Riverdale",714,14
22740,"Riverdale",1935,31
22741,"Riverdale",1782,35
22742,"Riverdale",216,5
22743,"Riverdale",1200,21
22744,"Riverdale",1827,28
22745,"Riverdale",1253,23
22746,"Riverdale",478,11
22747,"Riverhead",2010,33
22748,"Riverside",558,16
22749,"Riverside",314,7
22750,"Riverside",2220,38
22751,"Riverside",2401,41
22752,"Riverside",2873,46
22753,"Riverside",189,5
22754,"Riverside",714,14
22755,"Riverside",2795,45
22756,"Riverside",49,1
22757,"Riverside",3066,49
22758,"Riverside",2314,39
22759,"Riverside",1278,23
22760,"Riverside",1488,26
22761,"Riverton",3197,50
22762,"Riverton",736,14
22763,"Riverton",926,17
22764,"Riverton",1933,31
22765,"Riverton",647,16
22766,"Riverton",313,7
22767,"Riverton",3214,52
22768,"Riverton",1859,28
22769,"Riverton",2877,46
22770,"Rivervale",162,4
22771,"Riverview",330,10
22772,"Riverview",1251,23
22773,"Rives",1430,26
22774,"Rives",2601,44
22775,"Rives Junction",1296,23
22776,"Rivesville",3181,50
22777,"Riviera",2842,45
22778,"Rixeyville",2907,48
22779,"Rixford",2308,39
22780,"Roach",1489,26
22781,"Roachdale",821,15
22782,"Roan Mountain",2586,44
22783,"Roann",888,15
22784,"Roanoke",91,1
22785,"Roanoke",809,15
22786,"Roanoke",3019,48
22787,"Roanoke",1175,19
22788,"Roanoke",753,14
22789,"Roanoke",3018,48
22790,"Roanoke",2936,48
22791,"Roanoke",2651,45
22792,"Roanoke",2946,48
22793,"Roanoke Rapids",1745,34
22794,"Roans Prairie",2642,45
22795,"Roaring Branch",2288,39
22796,"Roaring Gap",1747,34
22797,"Roaring River",1707,34
22798,"Roaring Spring",2277,39
22799,"Roaring Springs",2814,45
22800,"Roark",1016,18
22801,"Robards",1024,18
22802,"Robbins",1661,34
22803,"Robbins",2585,44
22804,"Robbins",241,5
22805,"Robbins",714,14
22806,"Robbinston",1223,20
22807,"Robbinsville",1749,34
22808,"Robeline",1136,19
22809,"Robersonville",1748,34
22810,"Robert",1124,19
22811,"Robert Lee",2725,45
22812,"Roberta",527,11
22813,"Roberts",3109,51
22814,"Roberts",692,13
22815,"Roberts",1620,27
22816,"Roberts",770,14
22817,"Robertsdale",57,1
22818,"Robertsdale",2270,39
22819,"Robertson",3225,52
22820,"Robertsville",1448,26
22821,"Robertsville",2062,36
22822,"Robesonia",2294,39
22823,"Robins",563,16
22824,"Robinson",1800,35
22825,"Robinson",974,17
22826,"Robinson",2279,39
22827,"Robinson",721,14
22828,"Robinson Creek",1015,18
22829,"Robinsonville",1579,25
22830,"Robson",3160,50
22831,"Robstown",2621,45
22832,"Roby",2851,45
22833,"Roby",1482,26
22834,"Roca",1853,28
22835,"Rochdale",1191,22
22836,"Rochelle",2914,48
22837,"Rochelle",2717,45
22838,"Rochelle",388,11
22839,"Rochelle",740,14
22840,"Rochelle Park",1921,31
22841,"Rocheport",1439,26
22842,"Rochert",1348,24
22843,"Rochester",1993,33
22844,"Rochester",1267,23
22845,"Rochester",998,18
22846,"Rochester",2271,39
22847,"Rochester",1915,30
22848,"Rochester",3070,49
22849,"Rochester",3031,47
22850,"Rochester",801,15
22851,"Rochester",3131,51
22852,"Rochester",1183,22
22853,"Rochester",736,14
22854,"Rochester",1384,24
22855,"Rochester",2834,45
22856,"Rochester Mills",2279,39
22857,"Rociada",1968,32
22858,"Rock",3173,50
22859,"Rock",911,17
22860,"Rock",1277,23
22861,"Rock Camp",2125,36
22862,"Rock Cave",3154,50
22863,"Rock City",781,14
22864,"Rock City Falls",2027,33
22865,"Rock Creek",2070,36
22866,"Rock Creek",3169,50
22867,"Rock Creek",1346,24
22868,"Rock Falls",631,16
22869,"Rock Falls",702,14
22870,"Rock Falls",3124,51
22871,"Rock Glen",2295,39
22872,"Rock Hall",1214,21
22873,"Rock Hill",2028,33
22874,"Rock Hill",2426,42
22875,"Rock Island",3067,49
22876,"Rock Island",720,14
22877,"Rock Island",2631,45
22878,"Rock Island",2564,44
22879,"Rock Point",172,3
22880,"Rock Point",1211,21
22881,"Rock Port",1511,26
22882,"Rock Rapids",571,16
22883,"Rock River",3220,52
22884,"Rock Spring",467,11
22885,"Rock Springs",3111,51
22886,"Rock Springs",3217,52
22887,"Rock Stream",2005,33
22888,"Rock Tavern",2020,33
22889,"Rock Valley",570,16
22890,"Rock View",3159,50
22891,"Rockaway",1935,31
